"SimpleTree"	"RotateCl10"	"RotateCl20"	"RotateCl30"	"RotateCl40"	"RotateCl50"	"RotateCl60"	"RotateCl70"	"RotateCl80"	"RotateCl90"	"RotateCl100"	"AdaBoost10"	"AdaBoost20"	"AdaBoost30"	"AdaBoost40"	"AdaBoost50"	"AdaBoost60"	"AdaBoost70"	"AdaBoost80"	"AdaBoost90"	"AdaBoost100"	"Bagging10"	"Bagging20"	"Bagging30"	"Bagging40"	"Bagging50"	"Bagging60"	"Bagging70"	"Bagging80"	"Bagging90"	"Bagging100"	"RandomForest10"	"RandomForest20"	"RandomForest30"	"RandomForest40"	"RandomForest50"	"RandomForest60"	"RandomForest70"	"RandomForest80"	"RandomForest90"	"RandomForest100"
0.972222222222222	1	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	1	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	1	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222
0.916666666666667	0.972222222222222	1	0.944444444444444	0.972222222222222	0.944444444444444	0.972222222222222	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.916666666666667	0.944444444444444	0.944444444444444	0.916666666666667	0.916666666666667	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.944444444444444	0.972222222222222	0.972222222222222	0.944444444444444	0.944444444444444	0.972222222222222
0.861111111111111	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.833333333333333	0.861111111111111	0.888888888888889	0.861111111111111	0.861111111111111	0.861111111111111	0.888888888888889	0.861111111111111	0.861111111111111	0.861111111111111	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889
0.888888888888889	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444	0.916666666666667	0.972222222222222	0.916666666666667	0.916666666666667	0.944444444444444	0.944444444444444	0.916666666666667	0.916666666666667	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.916666666666667	0.888888888888889	0.888888888888889	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.888888888888889	0.916666666666667	0.916666666666667	0.888888888888889	0.861111111111111	0.861111111111111	0.888888888888889	0.888888888888889	0.888888888888889
0.944444444444444	0.944444444444444	0.972222222222222	1	1	1	1	0.972222222222222	1	1	1	0.972222222222222	1	0.972222222222222	1	0.972222222222222	1	1	1	1	1	1	1	1	0.972222222222222	0.972222222222222	1	1	1	1	0.972222222222222	0.972222222222222	1	1	1	1	1	1	1	1	1
0.861111111111111	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.916666666666667	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.861111111111111	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.916666666666667	0.944444444444444	0.916666666666667	0.888888888888889	0.916666666666667	0.833333333333333	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.888888888888889	0.888888888888889	0.861111111111111	0.888888888888889	0.916666666666667	0.944444444444444	0.944444444444444	0.916666666666667	0.888888888888889	0.944444444444444	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667
0.777777777777778	0.916666666666667	0.944444444444444	0.861111111111111	0.916666666666667	0.944444444444444	0.944444444444444	0.888888888888889	0.944444444444444	0.916666666666667	0.944444444444444	0.861111111111111	0.833333333333333	0.861111111111111	0.861111111111111	0.888888888888889	0.888888888888889	0.861111111111111	0.888888888888889	0.888888888888889	0.888888888888889	0.833333333333333	0.861111111111111	0.833333333333333	0.805555555555556	0.833333333333333	0.861111111111111	0.861111111111111	0.833333333333333	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.888888888888889	0.861111111111111	0.888888888888889	0.861111111111111	0.861111111111111	0.861111111111111
0.916666666666667	0.916666666666667	1	0.944444444444444	0.972222222222222	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.944444444444444	0.916666666666667	0.916666666666667	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444
0.888888888888889	0.861111111111111	0.916666666666667	0.944444444444444	0.861111111111111	0.916666666666667	0.888888888888889	0.888888888888889	0.888888888888889	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.861111111111111	0.888888888888889	0.916666666666667	0.916666666666667	0.888888888888889	0.888888888888889	0.916666666666667	0.888888888888889	0.888888888888889	0.916666666666667	0.861111111111111	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.861111111111111	0.861111111111111	0.833333333333333	0.861111111111111	0.833333333333333	0.888888888888889	0.833333333333333	0.833333333333333	0.888888888888889	0.861111111111111
0.916666666666667	0.972222222222222	1	0.944444444444444	0.972222222222222	1	0.972222222222222	1	0.972222222222222	1	0.972222222222222	0.944444444444444	0.888888888888889	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.888888888888889	0.972222222222222	0.861111111111111	0.861111111111111	0.916666666666667	0.916666666666667	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444
0.888888888888889	0.944444444444444	0.888888888888889	0.888888888888889	0.861111111111111	0.916666666666667	0.888888888888889	0.888888888888889	0.944444444444444	0.833333333333333	0.861111111111111	0.833333333333333	0.916666666666667	0.944444444444444	0.888888888888889	0.944444444444444	0.916666666666667	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.888888888888889	0.861111111111111	0.888888888888889	0.888888888888889	0.916666666666667	0.888888888888889	0.916666666666667	0.888888888888889	0.888888888888889	0.916666666666667	0.944444444444444	0.888888888888889	0.888888888888889	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667
0.916666666666667	0.944444444444444	0.944444444444444	0.916666666666667	0.916666666666667	0.916666666666667	0.944444444444444	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.944444444444444	0.972222222222222	0.972222222222222	0.916666666666667	0.944444444444444	0.944444444444444	0.972222222222222	0.972222222222222	0.916666666666667	0.916666666666667	0.944444444444444	0.916666666666667	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444
0.888888888888889	0.944444444444444	0.944444444444444	0.944444444444444	1	0.972222222222222	1	1	1	0.972222222222222	1	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.916666666666667
0.805555555555556	0.972222222222222	1	0.972222222222222	0.944444444444444	0.944444444444444	0.972222222222222	1	0.972222222222222	0.944444444444444	0.972222222222222	0.916666666666667	0.888888888888889	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.916666666666667	0.916666666666667	0.944444444444444	0.944444444444444	0.916666666666667	0.916666666666667	0.944444444444444	0.888888888888889	0.944444444444444	0.944444444444444	0.944444444444444	0.916666666666667	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444
0.833333333333333	0.944444444444444	0.888888888888889	0.916666666666667	0.944444444444444	0.944444444444444	0.972222222222222	0.972222222222222	0.972222222222222	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.861111111111111	0.861111111111111	0.916666666666667	0.888888888888889	0.861111111111111	0.888888888888889	0.861111111111111	0.888888888888889	0.888888888888889	0.861111111111111	0.805555555555556	0.861111111111111	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.916666666666667	0.888888888888889
0.916666666666667	0.972222222222222	0.972222222222222	0.944444444444444	0.944444444444444	0.972222222222222	1	1	0.944444444444444	0.944444444444444	1	0.944444444444444	0.972222222222222	1	1	0.972222222222222	0.944444444444444	0.972222222222222	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	1	1	0.972222222222222	1	0.972222222222222	0.944444444444444	0.972222222222222	1	1	0.944444444444444	0.944444444444444	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	1	0.972222222222222	0.972222222222222	0.972222222222222
0.888888888888889	0.916666666666667	0.944444444444444	0.888888888888889	0.916666666666667	0.888888888888889	0.861111111111111	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.861111111111111	0.861111111111111	0.916666666666667	0.833333333333333	0.861111111111111	0.888888888888889	0.916666666666667	0.916666666666667	0.888888888888889	0.888888888888889	0.888888888888889	0.861111111111111	0.916666666666667	0.888888888888889	0.916666666666667	0.888888888888889	0.861111111111111	0.888888888888889	0.861111111111111	0.888888888888889	0.888888888888889	0.888888888888889	0.833333333333333	0.833333333333333	0.833333333333333	0.861111111111111	0.888888888888889	0.833333333333333	0.861111111111111	0.861111111111111
0.888888888888889	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.916666666666667	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444
0.888888888888889	1	0.972222222222222	1	0.972222222222222	1	1	1	1	1	1	0.972222222222222	0.944444444444444	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.944444444444444	0.944444444444444	1	1	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.944444444444444	0.972222222222222	0.944444444444444	0.972222222222222	1	0.972222222222222	0.944444444444444	0.944444444444444	1	0.972222222222222	0.944444444444444	1
0.916666666666667	1	0.972222222222222	0.944444444444444	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444
0.916666666666667	0.944444444444444	1	1	1	1	1	1	1	1	1	1	0.972222222222222	1	1	1	1	1	1	1	1	0.944444444444444	0.944444444444444	1	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	1	1	1	1	1	1	1	1	1	1
0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.972222222222222	0.944444444444444	0.972222222222222	0.972222222222222	0.944444444444444	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.944444444444444	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.944444444444444	0.944444444444444	0.972222222222222	0.972222222222222	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444
0.916666666666667	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.888888888888889	0.861111111111111	0.861111111111111	0.861111111111111	0.888888888888889	0.861111111111111	0.861111111111111	0.888888888888889	0.888888888888889	0.888888888888889	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444
0.888888888888889	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.944444444444444	0.972222222222222	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.944444444444444	0.916666666666667	0.888888888888889	0.888888888888889	0.916666666666667	0.888888888888889	0.888888888888889	0.916666666666667	0.888888888888889	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	0.972222222222222	0.916666666666667	0.944444444444444	0.944444444444444
0.916666666666667	0.916666666666667	0.944444444444444	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.916666666666667	0.916666666666667	0.888888888888889	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667
0.833333333333333	0.888888888888889	0.972222222222222	0.916666666666667	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.944444444444444	0.916666666666667	0.861111111111111	0.888888888888889	0.888888888888889	0.861111111111111	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.861111111111111	0.888888888888889	0.916666666666667	0.916666666666667	0.888888888888889	0.916666666666667	0.888888888888889	0.944444444444444	0.916666666666667	0.916666666666667	0.916666666666667
0.944444444444444	0.972222222222222	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.972222222222222	1	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	1	0.972222222222222	1	1	1	1	1	1	1	1
0.861111111111111	0.888888888888889	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.888888888888889	0.916666666666667	0.888888888888889	0.916666666666667	0.888888888888889	0.888888888888889	0.916666666666667	0.916666666666667	0.888888888888889	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667
0.972222222222222	0.944444444444444	0.888888888888889	0.916666666666667	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.972222222222222	0.972222222222222	0.888888888888889	0.972222222222222	0.944444444444444	1	0.972222222222222	0.916666666666667	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	1	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444	1	0.972222222222222	0.972222222222222	0.944444444444444	0.944444444444444	0.972222222222222	0.944444444444444	0.916666666666667	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444
0.944444444444444	1	1	0.944444444444444	0.972222222222222	1	1	1	1	1	1	0.972222222222222	1	1	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.944444444444444	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	1	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	1	1	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222
0.944444444444444	0.972222222222222	0.944444444444444	0.972222222222222	1	1	0.944444444444444	0.972222222222222	0.972222222222222	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.944444444444444	0.916666666666667	0.916666666666667	0.944444444444444	0.972222222222222	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.944444444444444	0.972222222222222	0.944444444444444	0.972222222222222	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444
0.888888888888889	0.916666666666667	0.888888888888889	0.916666666666667	0.944444444444444	0.916666666666667	0.944444444444444	0.916666666666667	0.888888888888889	0.972222222222222	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.916666666666667	0.888888888888889	0.888888888888889	0.916666666666667	0.888888888888889	0.888888888888889	0.916666666666667	0.888888888888889	0.916666666666667	0.916666666666667	0.888888888888889	0.888888888888889	0.916666666666667	0.888888888888889	0.888888888888889	0.888888888888889	0.916666666666667	0.916666666666667	0.916666666666667	0.888888888888889	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.888888888888889	0.888888888888889
0.972222222222222	0.972222222222222	1	1	1	1	1	1	1	1	1	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.916666666666667	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222
0.805555555555556	0.916666666666667	0.916666666666667	0.916666666666667	0.972222222222222	0.972222222222222	0.916666666666667	0.944444444444444	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.916666666666667	0.888888888888889	0.916666666666667	0.888888888888889	0.916666666666667	0.916666666666667	0.916666666666667	0.888888888888889	0.916666666666667	0.888888888888889	0.861111111111111	0.833333333333333	0.861111111111111	0.805555555555556	0.805555555555556	0.805555555555556	0.805555555555556	0.861111111111111	0.833333333333333	0.833333333333333	0.833333333333333	0.861111111111111	0.888888888888889	0.888888888888889	0.861111111111111	0.861111111111111	0.861111111111111	0.888888888888889	0.861111111111111
0.888888888888889	0.972222222222222	0.972222222222222	0.944444444444444	0.972222222222222	0.972222222222222	0.944444444444444	1	0.972222222222222	0.972222222222222	0.972222222222222	0.944444444444444	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.861111111111111	0.944444444444444	0.888888888888889	0.972222222222222	0.916666666666667	0.972222222222222	0.972222222222222	0.944444444444444	0.972222222222222	0.972222222222222	0.916666666666667	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444
0.972222222222222	0.916666666666667	0.972222222222222	0.944444444444444	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.972222222222222	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.916666666666667	0.916666666666667	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444
0.916666666666667	0.888888888888889	0.916666666666667	0.916666666666667	0.888888888888889	0.916666666666667	0.888888888888889	0.916666666666667	0.944444444444444	0.888888888888889	0.916666666666667	0.916666666666667	0.916666666666667	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.888888888888889	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444
0.916666666666667	0.972222222222222	1	0.972222222222222	0.972222222222222	1	1	0.972222222222222	1	1	1	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	0.972222222222222	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222
0.888888888888889	0.944444444444444	0.916666666666667	0.944444444444444	0.916666666666667	0.972222222222222	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.861111111111111	0.916666666666667	0.888888888888889	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.888888888888889	0.916666666666667	0.888888888888889	0.888888888888889	0.916666666666667	0.888888888888889	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.888888888888889	0.916666666666667	0.916666666666667	0.916666666666667
0.888888888888889	0.888888888888889	0.861111111111111	0.916666666666667	0.916666666666667	0.888888888888889	0.916666666666667	0.888888888888889	0.944444444444444	0.916666666666667	0.888888888888889	0.916666666666667	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.916666666666667	0.972222222222222	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.916666666666667	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.944444444444444	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667
0.916666666666667	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.944444444444444	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.888888888888889	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444
0.833333333333333	0.944444444444444	0.916666666666667	0.944444444444444	0.861111111111111	0.944444444444444	0.916666666666667	0.888888888888889	0.916666666666667	0.944444444444444	0.916666666666667	0.888888888888889	0.888888888888889	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.888888888888889	0.861111111111111	0.861111111111111	0.888888888888889	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111
0.777777777777778	0.888888888888889	0.833333333333333	0.916666666666667	0.888888888888889	0.888888888888889	0.916666666666667	0.861111111111111	0.861111111111111	0.888888888888889	0.916666666666667	0.805555555555556	0.916666666666667	0.833333333333333	0.861111111111111	0.888888888888889	0.888888888888889	0.861111111111111	0.861111111111111	0.888888888888889	0.916666666666667	0.805555555555556	0.833333333333333	0.777777777777778	0.805555555555556	0.833333333333333	0.777777777777778	0.805555555555556	0.805555555555556	0.833333333333333	0.805555555555556	0.916666666666667	0.861111111111111	0.888888888888889	0.861111111111111	0.833333333333333	0.861111111111111	0.861111111111111	0.861111111111111	0.861111111111111	0.833333333333333
0.861111111111111	0.944444444444444	0.972222222222222	0.944444444444444	0.916666666666667	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.972222222222222	1	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.972222222222222	0.972222222222222	0.972222222222222	0.944444444444444	0.916666666666667	0.972222222222222	0.944444444444444	0.916666666666667	0.944444444444444	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.888888888888889	0.972222222222222	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.944444444444444	0.916666666666667
